,LMD,HIV4,VADER,FinBERT,Average
2015-02-03,0.06698700000000238,0.07126585714285764,0.21543259999999997,-0.18653646666666665,-0.16162323809523813
2015-02-04,0.05101462500000063,0.09805484375,0.01348845833333418,-0.07174750000000084,0.011906749999999381
2015-02-05,0.015570791666665626,0.022604083333332716,-0.025394111111110288,0.011917055555555278,0.007572666666666038
2015-02-06,-0.11080936538461522,0.021071865384615186,-0.03778313157894769,-0.08782105263157976,-0.11683498076923136
2015-02-09,0.0004281746031731693,-0.04622042857142778,-0.011070042553190001,-0.11653417021276553,-0.09470255555555569
2015-02-10,-0.07490517647058838,-0.04548413235294117,-0.04205248076923097,-0.0446375769230775,-0.012694250000000167
2015-02-11,0.0612021388888893,0.02050902777777666,-0.05801373684210613,0.023544894736842105,0.02365830555555542
2015-02-12,-0.06031518749999938,-0.03858998749999824,-0.016395693548386287,-0.02010240322580614,-0.05552904999999874
2015-02-13,-0.007958452380952169,0.05819614285714167,-0.058868893939395456,-0.08102568181818273,-0.03472694047619178
2015-02-16,-0.0009224482758620695,-0.0013300114942526443,0.00013928358208940123,-0.0033038656716407413,-0.0013241379310344802
2015-02-17,-0.0031826703296710898,0.009043989010988782,-0.0015454788732395942,0.021549901408450967,0.04088380434782589
2015-02-18,-0.017502747368421688,0.05618115789473673,0.02456297368420987,0.0027865131578944644,-0.005688031250000111
2015-02-19,0.009973858585858694,-0.016776696969695963,0.03908497500000101,-0.06323047499999974,-0.03107092999999957
2015-02-20,-0.004497420000000281,0.04206959999999959,0.009493987804877209,0.016512695121951453,0.06091983168316832
2015-02-23,0.009477303921568814,-0.009095911764705682,-0.027729505882353175,0.03317688235294059,0.008742883495145532
2015-02-24,0.019911790476190377,-0.003301961904761432,0.001631816091954836,0.00040701149425275893,-0.0031825188679236813
2015-02-25,-0.0010240462962963928,0.011963388888888612,0.007753022222221559,0.008382511111110661,0.028899816513760737
2015-02-26,0.051634718181817675,-0.025849172727273002,-0.033950868131868345,0.022981252747252868,-0.01141628828828801
2015-02-27,0.003714399999999089,0.025291072727272282,0.017197252747252853,0.0007150549450548276,0.03683619819819803
2015-03-02,-0.013936936936936211,-0.03609909909909884,-0.03619780219780209,0.012054945054944179,-0.023991071428571167
2015-03-03,-0.0392393125,-0.030278633928571264,-0.05993297849462301,-0.010316892473118396,-0.035724274336283106
2015-03-04,0.04050881578947411,0.03807707894736726,0.054766148936169046,0.015502936170212875,0.05250711304347757
2015-03-05,-0.016991104347824956,0.03232785217391295,0.022776842105262842,-0.020739978947368627,0.017933948275862158
2015-03-06,-0.036268730434782515,0.03079471304347853,0.0010363894736844072,-0.03988791578947349,0.0005349482758626673
2015-03-09,-0.021692581196581535,0.0124485128205118,0.05589578350515289,0.00814473195876278,0.016551271186439752
2015-03-10,0.015597076923076422,-0.012496196581196852,0.01190969072164959,0.03164117525773166,-0.006224771186441179
2015-03-11,-0.031315584745763125,0.01493739830508356,-0.011506918367347962,-0.017141030612245207,-0.0039405462184879
2015-03-12,0.010675378151260762,-0.044565789915966464,-0.04049493939393959,0.03885294949494929,0.0251242166666665
2015-03-13,-0.006955756302520587,-0.006717857142857924,0.023144050505050084,-0.011501292929293748,-0.006994425000000665
2015-03-16,0.03890281512605034,-0.0327411680672263,0.009106260000000099,0.07205583999999958,0.013803191666666824
2015-03-17,-0.023770041666666242,0.022294133333333254,0.05164556435643503,0.011307821782179029,0.05142523966942104
2015-03-18,-0.0008213666666665852,-0.02366212499999977,-0.047233813725489605,0.004340764705882544,-0.008572586776858532
2015-03-19,0.040307942148760816,-0.028417181818181474,-0.07130936893203804,0.03837395145631106,-0.01851982786885196
2015-03-20,0.009384537190082478,0.020532619834710244,0.007366999999999511,0.0015329126213589346,0.0358917377049177
2015-03-23,-0.02788221311475426,-0.0017206147540993416,0.04568601923076856,-0.027857096153846156,0.003104693548385885
2015-03-24,0.009306221311474914,0.013293098360656229,-0.006755692307691439,-0.03428286538461501,-0.0029546532258058113
2015-03-25,-0.0022269186991875603,-0.0014853414634145535,0.021898807692307985,0.011912999999999813,-0.005795056451613145
2015-03-26,-0.02661582113821171,-0.011560422764226827,0.006608990384616924,-0.038933355769230474,0.004825379032258389
2015-03-27,-0.03340083739837358,0.019274902439024313,0.012855230769230579,0.04448394230769202,0.006110048387096934
2015-03-30,0.010828682926828872,0.021406422764227405,0.008082259615384526,-0.0023930673076926925,0.014500887096774348
2015-03-31,-0.03136317886178838,-0.03536756910569131,0.0010816249999995226,-0.021788115384615774,-0.01887699193548444
2015-04-01,-0.024983739837398863,0.042300813008130246,0.025807692307692403,0.035009615384615285,0.0036854838709680657
2015-04-02,0.013875040650407068,0.016378813008129926,0.015002761904761623,-0.03096690476190467,0.021676776000000078
2015-04-03,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0
2015-04-08,-0.008943856000000248,0.010063807999999508,0.007803138888888702,-0.022255157407407036,-0.004477913385826768
2015-04-09,-0.006500671999999758,-0.055511463999999594,-0.06271562962962889,0.004964240740740921,-0.03599130708661379
2015-04-10,-0.002189880952380629,0.0380201428571427,0.042937064220183035,-0.03060131192660578,0.0013097968750002418
