,LMD,HIV4,VADER,FinBERT,Average
2015-02-03,0.0,0.0,0.0,0.0,0.0
2015-02-04,0.039356625000002504,0.13502187499999876,0.19337683333333666,0.00503066666666498,0.006672250000001249
2015-02-05,0.06525092307692384,0.1294990769230754,0.007006555555553323,-0.09943011111111225,0.010411615384613843
2015-02-06,-0.10177615789473736,0.062315473684210504,-0.15713514285714567,-0.08411885714285645,-0.059167473684210506
2015-02-09,-0.03545199999999999,-0.01093466666666652,0.01818618367346918,-0.1887990408163263,-0.05476346969696939
2015-02-10,0.0246113599999984,-0.0575824000000008,0.019560684210524742,-0.22453257894736847,-0.16681532000000085
2015-02-11,0.12040759259259147,-0.04239433333333407,-0.028485619047618572,-0.05141971428571619,0.03349448148148075
2015-02-12,-0.08495910344827515,-0.07073768965517102,-0.01871836363636363,-0.06480427272727045,-0.13087258620689382
2015-02-13,0.01015490624999875,0.07506087499999782,-0.019674440000002784,-0.1670786400000016,0.0024458749999984306
2015-02-16,-0.0016948514851483172,-0.0011514554455446546,-0.0011161265822775938,-0.0029282911392397486,-0.0023303333333329393
2015-02-17,0.02444547058823412,0.048514264705881736,-0.0008473703703699965,0.05228033333333298,0.03402697142857142
2015-02-18,-0.08588516666666694,0.06644080555555498,0.014233285714285336,-0.0423641071428582,0.02222199999999862
2015-02-19,-0.008030842105263938,-0.04582594736842,-0.03023133333333168,-0.02300436666666765,-0.051228684210525774
2015-02-20,0.035817564102564085,0.06322582051281975,0.043191499999999376,0.11791937500000031,0.056461924999999503
2015-02-23,0.0005194628099165267,-0.01047720661157057,0.002008009999998896,0.0541804599999984,0.050708229508195576
2015-02-24,-0.009433463414634392,-0.047360439024389016,-0.06897832352941088,-0.0042526764705873524,-0.016135902439023415
2015-02-25,-0.006691666666666906,-0.021092642857144524,0.024124235294115903,0.02159641176470559,0.008337452380951195
2015-02-26,0.04797388372093141,-0.035573093023255606,-0.03135163888888919,0.011660000000000566,0.007104000000000235
2015-02-27,0.014954136363636364,0.03731965909090841,0.03593772222222249,0.053193888888889165,0.031186431818182047
2015-03-02,0.012219696969697347,-0.0670378787878781,-0.015009174311926061,-0.0015596330275229303,-0.0449774436090225
2015-03-03,-0.007752977272726594,-0.10530911363636339,-0.11793824999999972,0.025915111111110556,-0.05157124999999978
2015-03-04,0.0431720666666671,0.025643422222220873,0.07225105405405298,-0.005994054054054602,0.02065932608695632
2015-03-05,-0.03304297777777688,0.013711511111111324,0.04305243243243297,-0.004129405405404863,0.021163717391305212
