,0,1,2,3,4
2015-06-25,-0.09794066000000001,0.1370458000000003,-0.21396418000000014,0.14516608000000034,-0.057138299999999975
2015-06-26,-0.014663099999999997,-0.006805839999999999,-0.019201020000000006,0.01335782,-0.012377000000000008
2015-06-29,-0.15722542000000003,-0.05702038000000001,-0.11670278,0.24963347999999996,-0.16885545999999993
2015-06-30,-0.013366880000000005,-0.07428699999999998,-0.01387639999999999,0.005131200000000011,-0.09017661999999997
2015-07-01,0.10799999999999996,0.06712,0.07326000000000002,0.04789999999999999,0.06598000000000001
2015-07-02,-0.024071500000000006,-0.06646990000000004,-0.09063922000000008,-0.054749340000000014,-0.03652003999999999
2015-07-03,-0.0070588800000000035,0.0027809199999999992,-0.0001997400000000009,-0.0011204000000000016,-0.003114939999999997
2015-07-06,-0.38165162000000025,-0.4586643200000004,-0.05343921999999998,-0.027709799999999982,-0.0012737599999999686
2015-07-07,-0.10111049999999995,-0.08367837999999997,-0.10367729999999993,-0.035148240000000004,-0.020825979999999997
2015-07-08,-0.07848309999999999,0.05437757999999993,-0.07773756000000001,0.06634915999999991,-0.07597501999999999
2015-07-09,0.09589236,0.10064376000000003,0.6663147199999995,-0.07743595999999998,0.6513471399999995
2015-07-10,0.027019780000000024,0.06847950000000003,0.010618380000000057,-0.42429056000000026,0.06992705999999999
2015-07-13,0.005150800000000013,0.004273660000000024,0.024698859999999982,0.045193019999999993,0.01972838000000003
2015-07-14,-0.06413233999999998,-0.06860399999999997,-0.06933348,-0.06607685999999999,-0.06953604
2015-07-15,0.04524242000000002,-0.01845494000000002,0.00034365999999999054,0.031068120000000015,0.029097479999999995
2015-07-16,0.06476964705882354,0.042109803921568635,0.05714317647058825,0.029545235294117664,0.039117745098039225
2015-07-17,-0.08173674509803915,-0.0038434705882353037,0.005042921568627453,-0.01846009803921568,-0.012993784313725481
2015-07-20,0.057207705882352945,0.06731711764705882,0.05405131372549019,0.044033803921568644,0.03202164705882355
2015-07-21,-0.0839965294117647,-0.08584315686274509,-0.08297231372549022,-0.08624084313725493,-0.05732982352941176
2015-07-22,-0.04124754901960785,-0.034324941176470586,-0.0330356666666667,-0.09138925490196084,-0.03965231372549023
2015-07-23,-0.03744958823529412,-0.021789705882352944,-0.027812372549019602,-0.017448941176470584,-0.0010496470588235282
2015-07-24,-0.06290578431372552,-0.05480998039215686,-0.05137821568627452,-0.051136117647058825,-0.053553901960784314
2015-07-27,-0.0686292745098039,-0.09444776470588234,-0.05688288235294117,-0.058248960784313734,-0.0734584117647059
2015-07-28,0.08010882352941176,0.0789257254901961,-0.03509594117647059,0.4507913921568624,-0.04243350980392155
2015-07-29,0.035404,0.047848019607843136,0.0017802745098039125,0.05850978431372551,-0.40464899999999954
2015-07-30,0.015432333333333348,0.16332496078431377,0.035272549019607836,0.004034764705882366,0.029743588235294143
2015-07-31,-0.05987403921568629,0.09828825490196093,-0.19344400000000012,-0.03647049019607841,0.13349545098039212
2015-08-03,-0.049519230769230795,-0.03876923076923079,-0.05711538461538464,-0.044057692307692325,0.3829615384615381
2015-08-04,-0.3508883653846157,-0.07572221153846159,-0.04886705769230775,-0.0878419807692308,0.06149817307692308
2015-08-05,0.032346461538461546,-0.6998193461538456,0.0005917884615384611,-0.0030082115384615343,0.005013211538461543
2015-08-06,-0.04009909615384617,-0.02302759615384616,-0.0991285384615385,-0.02339117307692307,-0.02751380769230768
2015-08-07,-0.04218153846153848,-0.04382330769230768,-0.08353190384615383,0.32851753846153825,-0.14111494230769228
2015-08-10,0.062369557692307655,-0.0065626538461538535,-0.027260134615384606,-0.05350728846153847,-0.058828173076923035
2015-08-11,-0.01350176923076921,-0.06858303846153845,-0.05312473076923077,-0.05303459615384616,-0.04425521153846154
2015-08-12,-0.12087584615384618,-0.12037573076923082,-0.07453294230769232,-0.11514159615384616,-0.10940811538461537
2015-08-13,0.03752838461538463,0.028393596153846155,0.02856919230769231,0.007504692307692319,0.02668517307692308
2015-08-14,-0.04824932692307689,-0.003592538461538451,-0.02640365384615384,-0.03185123076923077,0.2151633461538461
2015-08-17,-0.029205905660377354,-0.034587188679245276,-0.0596935283018868,-0.0596935283018868,-0.016459735849056602
2015-08-18,-0.004325301886792457,0.0018861132075471635,0.01666792452830188,-0.014385358490566024,-0.014385358490566024
2015-08-19,-0.011123188679245296,-0.008660981132075474,-0.04863592452830189,0.023445433962264135,-0.33488122641509455
2015-08-20,-0.07070520754716983,-0.051191207547169826,-0.07376143396226414,-0.04667503773584903,-0.05002452830188678
2015-08-21,-0.05886594339622642,-0.040902528301886794,-0.0497348679245283,-0.07230332075471699,0.25557862264150943
2015-08-24,-0.10676033962264148,0.2734006792452835,0.0167141698113207,0.03288498113207545,-0.36821050943396233
2015-08-25,-0.0007552264150944199,-0.9145522452830191,0.002643962264150976,-0.0007452641509434301,-0.011289830188679285
2015-08-26,-0.03617118867924528,-0.02183141509433959,0.3843399622641512,0.08647316981132074,-0.049223433962264154
2015-08-27,0.04215847169811322,0.11290362264150942,0.10282794339622646,-0.06794873584905674,-0.15868837735849062
2015-08-28,0.07351590566037736,0.006095113207547193,0.07856671698113209,0.07931077358490571,-0.5062483962264153
2015-08-31,1.0324788301886787,-0.004953679245283009,0.017313584905660373,-0.015562132075471719,-0.8284966037735859
2015-09-01,0.061377358490566025,0.01822641509433961,-1.4109999999999991,0.0652075471698113,-0.048207547169811314
2015-09-02,0.03784371698113209,-0.05073037735849049,0.009890886792452834,-0.22364824528301872,-0.06479201886792443
2015-09-03,0.448713547169811,0.020098811320754712,0.44483254716981097,0.046337094339622624,0.09601103773584903
2015-09-04,0.05059362264150945,0.0157719811320755,-0.07600883018867927,0.0032590566037736008,0.02418415094339623
2015-09-07,-0.01122586792452828,0.010937301886792448,0.002250830188679248,0.009029150943396224,0.00035930188679243714
2015-09-08,0.010684169811320754,0.03725296226415094,0.039738,0.04252049056603774,0.008595528301886816
2015-09-09,0.07747826415094336,0.035682679245283025,0.06866026415094337,0.04451524528301886,0.05779773584905657
2015-09-10,-0.033777094339622664,-0.6320805283018868,-0.05347562264150944,-0.6258437358490565,0.013040830188679197
2015-09-11,-0.03599752830188678,-0.025503754716981148,-0.54931258490566,-0.03669047169811321,-0.5501250943396223
2015-09-14,-0.04143105660377361,0.7384751509433961,0.7398495660377358,-0.011795660377358477,0.7425166981132074
2015-09-15,0.14680069811320753,-0.0017681320754717176,0.02370315094339622,0.021613962264150938,-0.5444763584905665
2015-09-16,0.01096986792452829,0.06150941509433961,0.08263456603773585,0.059712000000000015,0.059750283018867936
2015-09-17,-0.046579886792452826,-0.07563041509433961,-0.16084518867924535,-0.00419286792452823,-0.03299013207547168
2015-09-18,0.016435981132075443,-0.003982603773584968,-0.02345699999999996,-0.055987301886792386,0.0025656603773584717
2015-09-21,-0.03704711320754689,0.06210286792452794,-0.006506867924528691,0.09066803773584874,0.05852918867924515
2015-09-22,-0.010150698113207306,-0.012641943396226197,-0.07571496226415081,-0.04386483018867945,-0.057976339622641544
2015-09-23,-0.03433830188679246,0.1637045660377357,0.1664897735849055,0.009095509433962241,-0.017777622641509453
2015-09-24,0.024140113207547224,-0.11178771698113207,-0.10082983018867919,-0.09402347169811316,-0.025107698113207535
2015-09-25,-0.2130225094339622,0.052859056603773644,0.01642239622641511,-0.22479824528301878,-0.22206116981132068
2015-09-28,0.16178069811320736,-0.2873669056603773,0.06733652830188705,-0.18722379245283005,-0.32789788679245285
2015-09-29,-0.07816867924528302,-0.11537128301886794,0.11117218867924515,0.45534230188679237,-0.06336660377358488
2015-09-30,0.03217907547169813,0.013004886792452833,0.17685288679245298,-0.019404132075471668,-0.5422663962264145
2015-10-01,-0.0729433962264151,-0.06530188679245284,-0.06366037735849057,-0.02520754716981131,-0.009905660377358481
2015-10-02,-0.12402009433962263,-0.12793754716981132,-0.11659303773584904,-0.13851041509433962,-0.13299413207547167
2015-10-05,0.16961837735849053,0.17851122641509432,0.2146003396226414,0.17733494339622638,0.17791909433962258
2015-10-06,0.7019354150943399,0.02223083018867931,0.06631396226415094,0.06727922641509433,0.06191758490566039
2015-10-07,0.07564983018867921,-0.017290698113207555,0.07205064150943395,0.0559564150943396,0.11686418867924522
2015-10-08,0.07415535849056604,0.08039388679245282,-0.05040624528301885,0.13748356603773582,0.11903071698113206
2015-10-09,0.06527894339622639,0.04761039622641507,0.047959886792452826,0.065322679245283,0.053707301886792416
2015-10-12,-0.01647688679245283,-0.009921849056603748,-0.0032181698113207726,-0.010337547169811294,-0.010601452830188653
2015-10-13,0.0025346415094339688,0.6426268679245282,-0.0011091132075471781,0.022456943396226406,0.0037449056603773533
2015-10-14,-0.06124330188679246,-0.036853075471698124,0.2856279622641512,-0.031354924528301895,-0.023012811320754726
2015-10-15,0.10285613207547165,0.06888433962264151,0.06161715094339623,-0.43874350943396256,0.021801283018867915
2015-10-16,0.05090327777777777,0.055265685185185175,-0.025013388888888995,0.06939305555555556,0.1870639074074073
2015-10-19,0.048856666666666645,0.12359340740740739,-0.19119981481481507,0.07111764814814817,0.0622739074074074
2015-10-20,0.03333496296296297,0.03341838888888889,-0.06965348148148143,-0.38342137037037055,0.04254468518518519
2015-10-21,-0.005557499999999993,0.007850000000000005,0.0041192222222222186,0.008019925925925915,0.7941680555555559
2015-10-22,0.021608370370370382,0.03488496296296297,0.0658919814814815,0.061360240740740736,0.04897050000000002
2015-10-23,0.08650018518518517,0.1382859074074074,0.10206414814814811,-0.023892129629629784,-0.019285185185185336
2015-10-26,-0.22122505454545463,0.013760927272727297,-0.1084821818181816,0.07589261818181814,0.0409361272727273
2015-10-27,-0.26634490909090897,0.00385661818181819,0.10210425454545444,0.8224286727272727,-0.034854381818181804
2015-10-28,-0.040565818181818196,-0.42824323636363587,0.016779399999999976,-0.4281813636363639,-1.0407755454545446
2015-10-29,0.04499225454545457,0.002100090909090916,0.3210030545454548,0.04199058181818179,0.09219754545454541
2015-10-30,0.017880309090909093,-0.04415645454545448,0.0050648181818181825,-0.3601643999999997,0.061496527272727274
2015-11-02,0.06589090909090907,0.015090909090909044,0.022254545454545437,-0.002509090909090912,-0.011690909090909047
2015-11-03,0.04150481818181819,0.010422236363636357,0.010136818181818177,0.04768570909090909,0.03866165454545453
2015-11-04,-0.38018994545454543,-0.30700210909090936,0.024867545454545423,0.07525367272727275,0.05715761818181819
2015-11-05,0.09860000000000001,0.0318549636363636,0.06823912727272725,0.043056090909090905,0.047687472727272716
2015-11-06,0.0646796545454545,0.03443012727272725,0.33929990909090946,0.02853952727272726,0.002435872727272736
2015-11-09,0.050267327272727286,0.09451640000000003,0.045937090909090934,-0.019357163636363656,0.139813690909091
2015-11-10,-0.06672852727272727,0.061860436363636376,-0.0668150181818182,0.0439694,-0.0536694909090909
2015-11-11,0.005127654545454544,0.003267309090909091,0.004890636363636361,0.0032305090909090905,-0.0005124727272727278
2015-11-12,0.04939043636363636,0.05284929090909085,0.13884263636363645,0.01502832727272732,0.022944854545454533
2015-11-13,-0.13732201818181825,-0.025155963636363653,-0.021634654545454556,-0.145375290909091,-0.005039727272727272
2015-11-16,0.01309214545454547,0.07102765454545457,0.07349160000000003,0.16607116363636368,0.053782309090909024
2015-11-17,0.2015341818181817,0.05242489090909088,-0.8829951818181816,-0.8825419090909089,0.0481094909090909
2015-11-18,-0.024909145454545468,-0.07348052727272725,0.03134709090909093,0.16241300000000014,0.16326560000000012
2015-11-19,-0.0639692909090909,-0.03990594545454543,-0.08098705454545466,-0.008724363636363685,0.5000850181818185
2015-11-20,0.03216592727272729,0.0019801090909091,0.005992399999999997,-0.10235743636363631,0.0012998000000000122
2015-11-23,0.06941560000000002,0.01632838181818182,0.05661794545454545,0.03922090909090909,0.01188905454545455
2015-11-24,-0.028059290909090914,-0.029294000000000004,-0.17145010909090908,-0.010142945454545457,-0.011908218181818182
2015-11-25,0.005158200000000006,0.024520709090909098,0.028015581818181822,0.020247072727272733,0.005509709090909104
2015-11-26,0.00045074545454545315,-0.004865581818181823,-0.002007036363636369,-0.002115818181818188,0.003681836363636364
2015-11-27,-0.020470018181818178,-0.0270539090909091,-0.01219736363636362,-0.03791916363636365,-0.03410652727272728
2015-11-30,-0.0016681818181817488,0.012335981818181881,0.010592781818181875,0.011735181818181875,0.10693049090909096
2015-12-01,-0.03419999999999999,-0.07143636363636367,-0.0685636363636364,-0.06860000000000002,-0.054690909090909116
2015-12-02,0.10700916363636367,0.07429443636363639,0.09089001818181819,0.08565476363636365,0.08345567272727274
2015-12-03,0.1588623818181817,0.06964107272727278,-0.02097414545454547,0.23107620000000018,0.21513550909090925
2015-12-04,0.005392600000000004,-0.07361320000000007,-0.06604400000000007,0.012747490909090924,0.0036507636363636393
2015-12-07,-0.06002621818181826,-0.00942243636363634,0.0008902000000000053,-0.031082818181818163,-0.03507065454545452
2015-12-08,-0.046138654545454516,-0.1560047818181819,-0.04752227272727268,-0.09704554545454545,0.025892818181818135
2015-12-09,0.018356036363636346,-0.23607105454545455,-0.05144361818181815,0.08012176363636363,0.03212309090909091
2015-12-10,-0.04990250909090912,-0.09887458181818189,0.5348223272727268,-0.029788618181818192,-0.0440896181818182
2015-12-11,-0.17768766071428577,-0.18842346428571424,2.0610830892857153,0.35105121428571423,0.7370129999999996
2015-12-14,-0.3017334727272727,-0.22277709090909092,-0.2202494727272727,-0.20411599999999994,-0.22445527272727273
2015-12-15,0.06931734545454545,0.046829872727272695,0.022916727272727262,0.021046636363636358,-0.011349654545454555
2015-12-16,-0.023145254545454637,-0.015716654545454505,-0.0098301272727274,-0.037311290909090876,-0.062385127272727256
2015-12-17,-0.09029534545454543,-0.1827259454545455,-0.19520318181818194,-0.17907392727272733,-0.11390396363636365
2015-12-18,-0.37101637500000006,1.637883910714286,0.9816407857142849,-0.39294616071428573,1.162469374999999
2015-12-21,-0.05650016071428568,-0.02041787500000002,0.4240879642857142,0.4234999107142856,-1.2601432321428578
2015-12-22,0.06374633928571427,0.09340885714285711,0.08282560714285711,-0.2313093571428569,-0.23544708928571398
2015-12-23,0.11101805357142866,0.1350479107142858,0.13079176785714292,0.14887369642857146,-0.474205892857142
2015-12-24,0.028145321428571433,0.028192339285714282,-0.004821142857142828,0.05040014285714286,-0.005821696428571425
2015-12-30,0.041604035714285705,0.026999071428571445,0.02305348214285715,0.0025575892857142343,-0.03887087500000003
2015-12-31,-0.029530545454545427,-0.024677727272727268,0.04266054545454546,0.01264898181818181,-0.027072709090909048
2016-01-06,0.026634982142857123,0.05306623214285716,0.04143182142857151,0.026237696428571503,0.013270357142857202
2016-01-07,1.1137810892857127,0.42063844642857207,0.4062014464285721,1.0930987499999985,1.074440803571427
2016-01-08,0.030036589285714295,-1.1813209285714286,-0.1835294285714287,-0.19748889285714297,-1.1982986785714287
2016-01-11,-0.037998571428571444,-0.12074669642857142,-0.21252796428571427,-0.21402687500000003,1.1137794285714282
2016-01-12,-0.05699876785714286,-0.1368980714285714,0.33133478571428554,0.3007751785714284,-0.10812332142857142
2016-01-13,0.015170696428571426,-0.07765103571428578,-0.0930271071428572,-0.1643284999999999,-0.1901819285714285
2016-01-14,-0.4241977857142857,-0.16020483928571433,0.49201448214285715,-0.15956992857142854,-0.1292918749999999
2016-01-15,4.611490964285715,0.008735160714285536,-0.4307000714285714,-0.301285357142857,-0.4557272142857143
2016-01-18,-0.005097821428571441,0.0003822857142857212,-0.023956267857142877,-0.021859928571428575,-0.0013336607142857171
2016-01-19,-5.154699874999998,0.0513712857142857,0.06571980357142858,0.07412760714285715,-5.1238969464285695
2016-01-20,-0.05115841071428656,-0.36304637500000014,0.8681404821428553,-0.23539532142857145,-0.3500028571428572
2016-01-21,0.17026169642857153,0.10337776785714282,4.839096660714281,-0.09691994642857141,-0.09337914285714288
2016-01-22,0.30367648214285714,0.33620196428571436,0.29076439285714284,-0.08534485714285697,0.19576787499999995
2016-01-25,-1.5566947500000017,0.004709142857142842,0.06988342857142855,0.045072714285714265,0.15880103571428572
2016-01-26,0.9422753928571422,-0.3778449821428572,0.29001860714285704,0.053470196428571426,0.05300885714285711
2016-01-27,0.16358010714285723,-0.02976319642857127,-0.968969017857144,0.14762939285714283,0.15112928571428566
2016-01-28,1.088789446428572,-0.061336589285714276,-0.371363410714286,1.1855699821428578,-1.0053408750000008
2016-01-29,0.3638059285714287,0.04748701785714288,0.07365555357142858,0.0035759107142857203,-1.8740801428571436
2016-02-01,0.8055535714285716,-0.055607142857142876,0.006071428571428571,-0.7221964285714295,-0.5174999999999993
2016-02-02,-0.04353056140350877,0.2460792982456137,-0.05325487719298248,-0.14356326315789475,0.659664175438597
2016-02-03,0.014262596491228078,0.015418105263157875,0.4040248771929827,0.010124333333333358,0.08320212280701754
2016-02-04,0.10340908771929833,0.09570036842105262,0.1083401578947368,0.22576173684210532,0.11540222807017546
2016-02-05,-0.012430263157894736,0.0347928596491228,-0.01140654385964915,0.6601692105263155,0.01972233333333332
2016-02-08,3.7777754035087714,0.17746100000000029,-0.20695121052631574,-0.23737654385964907,-0.194781649122807
2016-02-09,-0.16663931578947366,1.2818881754385965,-0.14733991228070173,0.31126985964912307,0.2874972105263161
2016-02-10,-0.07057433333333336,0.6594856315789482,-0.3367619298245616,-0.1589661578947367,-0.0222651754385965
2016-02-11,-0.13605275438596487,-0.13027721052631586,-0.2748710350877193,4.0989287368421055,-0.26265896491228075
2016-02-12,0.08019760344827591,0.06937155172413799,0.10236934482758626,0.12170406896551728,0.11197468965517249
