,LMD,HIV4,VADER,FinBERT,Average
2015-02-03,0.06698700000000238,0.07126585714285764,0.21543259999999997,-0.18653646666666665,-0.16162323809523813
2015-02-04,0.05101462500000063,0.08433790625,0.018229375000000006,-0.07174750000000084,-0.0015158437500006146
2015-02-05,0.015570791666665626,0.029815708333332712,-0.025394111111110288,0.011917055555555266,0.007572666666666038
2015-02-06,-0.11080936538461518,0.009200634615384425,-0.03778313157894769,-0.08782105263157976,-0.11964271153846215
2015-02-09,-0.00957093650793792,-0.03344855555555511,-0.011070042553190001,-0.11653417021276553,-0.09266423809523826
2015-02-10,-0.07490517647058838,-0.03795124999999986,-0.042052480769230974,-0.0446375769230775,-0.01066130882352957
2015-02-11,0.061284722222222504,-0.015102694444445416,-0.058013736842106145,0.023544894736842098,0.01554305555555528
2015-02-12,-0.0623258624999995,-0.03224859999999887,-0.01566999999999904,-0.02010240322580614,-0.06094318749999925
2015-02-13,-0.007958452380952143,0.04558238095237953,0.00987131818181667,-0.08102568181818273,-0.03796882142857297
2015-02-16,-0.0008201954022990826,-0.0017172988505744806,0.0008512388059700017,-0.0033038656716407413,-0.0014822758620689665
2015-02-17,-0.0036250989010995645,-0.0039714615384617334,-0.0015454788732395834,0.021549901408450978,0.02491167391304301
2015-02-18,-0.006366494736842843,0.07948525263157884,0.02456297368420987,0.00278651315789447,0.01473255208333303
2015-02-19,0.013063646464646578,-0.021431060606059787,0.039084975000000986,-0.06445279999999975,-0.02250624999999958
2015-02-20,-0.005153050000000109,0.025249749999999325,0.009493987804877209,0.016512695121951453,0.050282792079207925
2015-02-23,0.00947730392156881,-0.010421068627450788,-0.02581029411764729,0.033176882352940584,0.005801058252427077
2015-02-24,0.019911790476190388,0.0008369714285717217,0.002376229885058277,0.006258022988505629,-0.019355160377357832
2015-02-25,-0.0010240462962963874,0.007302870370370467,0.004903388888888332,0.008382511111110666,0.0074258348623855025
2015-02-26,0.052322563636362944,-0.01379199090909063,-0.035052274725274765,0.022981252747252847,-0.012337153153152891
2015-02-27,0.0031081999999990903,0.021434054545454176,0.0317249890109889,0.0007150549450548384,0.03350792792792774
2015-03-02,-0.013936936936936217,-0.03609909909909883,-0.03619780219780209,0.012054945054944179,-0.07168749999999974
2015-03-03,-0.03923931249999999,-0.032419616071428216,-0.05993297849462302,-0.010316892473118382,-0.040093601769911245
2015-03-04,0.040508815789474115,0.03141392105263062,0.054766148936169046,0.015502936170212886,0.05314859130434693
2015-03-05,-0.017200199999998868,0.03324990434782582,0.022871663157894424,-0.020739978947368627,0.033497413793103524
2015-03-06,-0.036172817391304256,0.02977746086956556,0.001036389473684429,-0.039887915789473476,0.0002750000000005786
2015-03-09,-0.02169258119658153,0.011985999999999145,0.05589578350515288,0.008144731958762783,0.0199667627118633
2015-03-10,-0.0006512905982908562,-0.03368801709401721,0.011909690721649567,0.03164117525773165,-0.008864415254238131
2015-03-11,-0.031315584745763125,0.015073279661015767,-0.011506918367347959,-0.017141030612245204,-0.0016430000000005032
2015-03-12,0.01067537815126076,-0.04199563025210093,-0.04049493939393959,0.03885294949494929,0.021719283333333003
2015-03-13,-0.007664495798318818,-0.008507924369748813,0.023144050505050084,-0.011501292929293748,-0.006966433333333754
2015-03-16,0.03881112605042008,-0.027592420168066473,0.008866420000000296,0.07205583999999961,0.015496558333333159
2015-03-17,-0.029865741666666258,0.02126269166666658,0.045080415841583565,0.011307821782179041,0.05039904958677644
2015-03-18,0.021859191666666746,-0.02183565833333309,-0.04208622549019546,0.004340764705882544,-0.006819933884296531
2015-03-19,0.04030794214876082,-0.029801280991735193,-0.07005237864077592,0.03837395145631108,-0.028311721311474747
2015-03-20,0.013058652892561815,0.02312848760330529,0.007136999999999513,0.001532912621358935,0.03554431967213073
2015-03-23,-0.028414868852459176,-0.016263721311475736,0.040002913461537885,-0.02785709615384615,0.003849403225805235
2015-03-24,0.008978278688524183,0.012884049180328358,0.002146096153847019,-0.034282865384614995,-0.0020977983870961317
2015-03-25,0.0007328861788612215,-0.012125146341463331,0.02285963461538491,0.01191299999999981,-0.0055345241935486275
