,LMD,HIV4,VADER,FinBERT,Average
2015-02-03,0.0,0.0,0.0,0.0,0.0
2015-02-04,0.026379666666666204,0.09623085714285573,0.07650426666666799,-0.035150399999999984,-0.03135947619047668
2015-02-05,0.04724259375000031,0.05574918749999969,-0.05010258333333416,-6.754166666793522e-05,0.01495474999999906
2015-02-06,-0.11149043750000043,0.0705788958333333,-0.021965416666667233,-0.09037308333333421,-0.06703372916666746
2015-02-09,-0.006600218181818791,-0.05646374545454485,-0.014161098360655756,-0.1022062868852462,-0.06619466060606108
2015-02-10,-0.0703923333333338,-0.07660906349206398,-0.09241651063829788,-0.1338322553191496,-0.045373793650793824
2015-02-11,0.06131148529411706,-0.006970823529411921,-0.06277851923076941,-0.0071650769230773145,0.01537214705882279
2015-02-12,-0.07088815277777707,-0.011249249999998896,-0.02443845614034913,-0.018309017543859298,-0.07789520833333181
2015-02-13,-0.007245050000000131,0.07134536249999839,0.06996732258064436,-0.07504403225806534,-0.06781726250000089
2015-02-16,-0.001162881889763738,-0.0003779330708660237,0.0010658442211056271,-0.0020766331658281416,-0.0016244078431369813
2015-02-17,-0.024249459770114844,0.0643514482758625,0.03665925373134384,0.019869895522388183,0.044846494252873834
2015-02-18,-0.018328032967033506,0.06093819780219747,0.012458901408450004,0.0037584647887321113,0.012164576086956418
2015-02-19,-0.02128555789473642,-0.04911330526315664,0.035654000000001074,-0.023582197368420394,-0.024344729166666038
2015-02-20,0.02265167676767636,0.04898569696969656,-0.015058050000000253,0.026921075000000003,0.06424527000000009
2015-02-23,0.0240267227722771,-0.02373978217821789,-0.025321840000000078,0.07021933599999951,0.009192986928104347
2015-02-24,0.039966294117646864,0.0019721862745102946,0.00022264705882434782,-0.0004573294117645859,-0.015070543689319702
2015-02-25,-0.021489047619047817,0.0024717999999998093,0.00097428735632126,-0.00018196551724148735,0.007424962264150281
2015-02-26,0.03592327777777733,-0.022559268518518413,-0.024375677777778233,0.021882977777777778,-0.013692669724770543
2015-02-27,0.005522127272726368,0.012975381818181815,0.03413564835164825,0.014027923076922962,0.04800655855855838
2015-03-02,-0.028090909090908542,-0.036745454545454206,-0.022893772893772705,0.012860805860805097,-0.050420420420420144
2015-03-03,-0.025044360360360354,-0.06029400900900813,-0.05324298901098834,0.03464318681318648,-0.049257794642856886
2015-03-04,0.041898236842105856,0.03232607894736762,0.04060264893616948,-0.002570755319148614,0.044198434782608174
2015-03-05,-0.016813561403507895,0.02788085087719281,0.03828145744680829,-0.01005262765957426,0.034393878260869565
2015-03-06,-0.050180173913043205,0.019182295652173994,-0.006721768421052857,-0.045098178947368006,-0.0036135172413790566
2015-03-09,-0.005098681159420345,0.016989910144926696,0.05251076223776091,0.01102495454545416,0.02372179310344759
2015-03-10,0.050186324786324364,-0.06903957264957257,0.004164175257732048,0.016487587628865652,-0.020683194915254735
2015-03-11,-0.029289991452991788,0.014883854700853587,-0.013165298969072984,-0.015772896907216807,0.0027799830508468608
2015-03-12,0.016271016949152797,-0.03482115254237306,-0.03801286734693908,0.03240791836734664,0.01905047899159648
2015-03-13,0.006854361344537903,-0.00678513445378227,0.023647545454545043,-0.022117232323233024,-0.004547658333333999
2015-03-16,0.024237438547486174,-0.005583382681563631,0.012819614093959968,0.07251288590604005,0.0007931772853187889
2015-03-17,-0.05196078151260482,0.010616243697479254,0.0397870899999997,0.033779810000000396,0.05222874166666641
2015-03-18,-0.020857500000000435,0.004519416666666238,-0.022704069306930287,0.020422831683168035,0.00432976859504209
2015-03-19,0.00909231666666709,-0.05308574166666591,-0.06987449019607775,0.02641553921568667,-0.05115376033057786
2015-03-20,0.005045578512396189,0.025082619834710253,-0.0021685145631072816,0.0016130485436889322,0.03156503278688492
2015-03-23,-0.03584061707988995,-0.003945104683196585,0.03440731391585692,-0.030086734627831912,-0.0009110136239792071
2015-03-24,-0.0014380000000002503,-0.007512344262294591,-0.005223663461537496,-0.03362204807692308,-0.015144330645160164
2015-03-25,0.005256295081967123,-0.0005450983606553218,0.003615576923077405,0.011142961538461445,-0.013476588709677502
2015-03-26,-0.008989203252032682,-0.007934894308942272,-0.013785240384614228,-0.03122452884615346,-0.001963975806450963
2015-03-27,-0.02109932520325146,0.00894267479674788,0.013471067307691922,0.04007924999999971,0.014482225806451931
2015-03-30,0.00889166304347796,0.02619308152173893,0.012771111821086228,0.0001946421725234471,0.022685951742627414
2015-03-31,-0.02459169672131107,-0.031334180327868943,0.0032254230769226,-0.0191265673076926,-0.01735460483871032
2015-04-01,-0.008910569105691551,0.029666666666666498,0.03515384615384644,0.029663461538461434,-0.0030161290322579873
2015-04-02,-0.0010157398373977149,0.017017520325203088,0.00793461904761876,-0.03448305714285714,0.024116520000000072
2015-04-03,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0
2015-04-08,-0.036057435483871206,0.004520709677419035,-0.008595971962616739,-0.028309093457943375,-0.015062587301587285
2015-04-09,-0.014984207999999933,-0.05628808799999944,-0.054833185185184805,-0.005951398148148151,-0.022312976377952536
2015-04-10,0.0001689840000003288,0.03261894400000034,0.04951952777777739,-0.031623518518518724,0.003286976377952762
2015-04-13,-0.017664203703703703,0.023779187830687516,0.010349872340425196,0.015647027355622824,0.013772638020833231
2015-04-14,0.0018905079365077765,0.0075703968253974605,-0.017661009090909,-0.04801061818181836,-0.003110390625
2015-04-15,0.016028134920635397,-0.020874142857142942,0.048384333333333064,0.07430281981982009,0.037611640625000387
2015-04-16,0.014471551181101334,0.054266417322834486,-0.00793031531531586,-0.010118036036036485,0.008626147286821245
2015-04-17,0.020779078740157716,0.03512907874015661,0.008211169642857133,0.011706348214286606,0.02660410852713155
2015-04-20,-0.014014307291667,-0.0391305937499994,-0.011117422287389909,0.013263656891495761,-0.031756446153845874
2015-04-21,-0.022594054263566126,-0.006930217054263175,0.007138165217391307,0.0041300695652166895,-0.0033918625954196162
2015-04-22,-0.02286042307692308,-0.025965576923076612,-0.03676831034482709,0.044190750000000265,-0.01938912121212121
2015-04-23,0.022852730769230695,0.010331353846153917,0.012534333333333503,-0.011317923076923248,0.014854227272727193
2015-04-24,0.0027388307692303064,0.011101623076922147,0.02208983760683641,0.0147508632478623,0.01968011363636265
2015-04-27,-0.0375799083969473,-0.028766279898218092,-0.020264327683614632,-0.008771062146893134,-0.006359599496221039
2015-04-28,-0.037422587786259155,-0.037987061068701984,-0.029246361344537824,-0.018420882352940753,-0.03816656390977414
2015-04-29,0.019993500000000077,0.007496136363636588,0.019498666666667167,0.010527416666666916,-0.0002128345864657129
2015-04-30,-0.01530904545454515,0.00750644696969697,0.03220271074380166,0.0031776115702473605,0.0045790150375937646
2015-05-01,-0.030781954887218188,-0.012639097744360976,-0.03409917355371852,-0.014074380165289346,-0.03269402985074642
2015-05-04,-0.020472573934836667,-0.01865530576441086,-0.033779516483516334,0.0036991840659338256,-0.0345106741293527
2015-05-05,0.011608360902255864,-0.04274527819548797,0.00980142148760405,-0.007634752066116359,0.007616462686567911
2015-05-06,0.007516360902254734,-0.0033103082706768426,-0.011027631147540243,-0.006841098360655244,0.005934283582089257
2015-05-07,-0.003901962406015186,0.0058283834586458656,0.018242499999999197,0.027658368852458523,0.020059231343283267
2015-05-08,-0.017013270676691655,0.014232436090224888,0.0030798852459013107,-0.000629016393443115,0.0029763432835820188
2015-05-11,-0.028577126550868196,-0.03811004466501132,0.028642719676550542,-0.03617211590296548,-0.06429711822660032
2015-05-12,-0.006417074626865441,0.01652465671641769,-0.013407096774193945,0.024223661290323217,0.02462677777777777
2015-05-13,-0.024526029850746037,0.01060274626865658,-0.032990306451613306,0.029669290322581296,0.006403037037036878
2015-05-14,-0.016344544776118512,0.03371556716417953,0.02998089516129098,-0.03889347580645193,0.038177000000000065
