,LMD,HIV4,VADER,FinBERT,Average
2015-02-03,0.0,0.0,0.0,0.0,0.0
2015-02-04,0.026379666666666204,0.09623085714285573,0.07650426666666799,-0.035150399999999984,-0.03135947619047668
2015-02-05,0.04724259375000031,0.032035781249999694,-0.05010258333333416,-6.754166666792438e-05,0.014954749999999056
2015-02-06,-0.11149043750000043,0.06611360416666706,-0.019865805555556122,-0.09037308333333417,-0.0670337291666675
2015-02-09,-0.0010480969696974405,-0.04371304242424182,-0.014017368852459005,-0.1022062868852462,-0.06094289696969759
2015-02-10,-0.07039233333333383,-0.07485731746031712,-0.09241651063829787,-0.1338322553191496,-0.04802309523809508
2015-02-11,0.06131148529411706,-0.0232142647058828,-0.06193055769230807,-0.007165076923077312,0.012079441176470144
2015-02-12,-0.06892488888888819,-0.010251680555554293,-0.0028371228070161354,-0.018309017543859298,-0.06885124999999818
2015-02-13,-0.0040432125000001255,0.06979031249999862,0.06996732258064436,-0.07504403225806536,0.02382436249999876
2015-02-16,-0.0007943307086613735,-0.0005656889763779895,0.0015395728643215084,-0.0020766331658281416,-0.00072465882352906
2015-02-17,-0.024569735632183815,0.054915195402299125,0.03665925373134386,0.019869895522388194,0.07041610344827573
2015-02-18,-0.0426692417582422,0.06929815384615352,0.014409014084506335,0.0037584647887321278,-0.0006400326086959728
2015-02-19,0.03893136842105284,-0.049914863157893695,0.017429000000001055,-0.0235821973684204,-0.02485268749999977
2015-02-20,0.009424303030302835,0.014376464646464039,0.011522599999999498,0.026921075000000003,0.0523785499999999
2015-02-23,0.02037399339933987,-0.023110336633663433,-0.02722732800000024,0.06970224799999954,-0.0011468202614378122
2015-02-24,0.0477345980392152,0.0071515588235297085,0.0025864588235302356,-0.0004573294117645913,-0.02014834951456243
2015-02-25,-0.022672123809524006,5.042857142837417e-05,0.00097428735632126,-0.0001819655172415009,0.0035618113207542337
2015-02-26,0.035445425925925464,-0.029134240740740447,-0.024375677777778243,0.02188297777777782,-0.0221154862385322
2015-02-27,-0.00878067272727364,-0.0300308,0.03413564835164824,0.01402792307692297,0.03443043243243242
2015-03-02,-0.01185454545454493,-0.029951515151514816,-0.01517216117216092,0.012860805860805097,-0.0517297297297294
2015-03-03,-0.007312774774774763,-0.06040211711711622,-0.053242989010988354,0.03464318681318649,-0.05143934821428545
2015-03-04,0.04189823684210587,0.03215104385964832,0.04060264893616946,-0.002570755319148614,0.04047236521739078
2015-03-05,-0.031867763157893685,0.02770544736842088,0.038281457446808304,-0.010052627659574258,0.033592208695652166
2015-03-06,-0.0501801739130432,0.018920052173913123,-0.009329957894736946,-0.045098178947368006,-0.0026464827586206077
2015-03-09,-0.010461463768115999,0.020989286956520987,0.04908333566433427,0.011024954545454158,0.023859738505746297
2015-03-10,0.050186324786324364,-0.06203618803418795,-0.013387979381443187,0.016487587628865673,-0.030585601694915764
2015-03-11,-0.03752802564102607,0.011894606837605723,-0.00610309278350608,-0.015772896907216803,-0.003142991525424324
2015-03-12,0.03182807627118679,-0.03692827118644086,-0.038012867346939073,0.03240791836734662,0.006312025210083793
2015-03-13,0.004909084033613531,-0.006449369747899757,0.023647545454545043,-0.022117232323233017,0.004186024999999337
2015-03-16,0.02655404189944134,-0.025458932960893126,0.011737406040268761,0.07251288590604005,0.0015525290858727956
2015-03-17,-0.055134857142856916,0.016957067226890513,0.039787089999999706,0.033779810000000396,0.05851792499999938
2015-03-18,-0.028143400000000336,0.002642958333333098,-0.02128654455445507,0.02042283168316799,0.009953479338843793
2015-03-19,0.009492316666666925,-0.0008043499999994916,-0.06316158823529343,0.02641553921568666,-0.05284250413223067
2015-03-20,0.0017026363636361128,-0.0036111983471079335,0.00793171844660146,0.0016130485436889352,0.031112073770491307
2015-03-23,-0.023308468319559423,0.011467655647382042,0.03440731391585692,-0.030086734627831912,0.0008624904632140835
2015-03-24,-0.0012403770491804889,-0.007546163934425739,-0.005223663461537495,-0.03362204807692308,-0.01243445967741823
2015-03-25,0.005125934426229424,-0.0024179180327863104,0.0036155769230774024,0.011142961538461444,-0.014269040322580721
2015-03-26,-0.008989203252032679,-0.00546596747967398,-0.013785240384614228,-0.03122452884615346,0.0007228145161298379
2015-03-27,-0.03100811382113772,0.008942674796747886,0.013471067307691922,0.04007924999999971,0.01507929032258097
2015-03-30,0.004943249999999702,0.024294081521738932,0.012083546325878571,0.0001946421725234471,0.024283329758713217
2015-03-31,-0.026022745901638937,-0.04077516393442639,0.001665307692307213,-0.019126567307692598,-0.01791150806451645
2015-04-01,-0.008910569105691556,0.029666666666666498,0.035500000000000295,0.02966346153846144,0.00025806451612918953
2015-04-02,0.007641650406504713,0.018204991869918547,0.007934619047618772,-0.03448305714285715,0.02352656800000007
2015-04-03,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0
2015-04-08,-0.0360574354838712,0.0016138548387092857,-0.008595971962616729,-0.028309093457943364,-0.01261825396825395
2015-04-09,-0.015216527999999764,-0.05538603199999945,-0.05483318518518482,-0.00595139814814814,-0.040998141732283236
2015-04-10,-7.151199999966837e-05,0.028634320000000487,0.04951952777777739,-0.031623518518518724,0.00340985826771654
2015-04-13,-0.0164582037037037,0.02599246825396793,0.010349872340425196,0.015647027355622827,0.016186809895833074
2015-04-14,0.001954126984126826,0.011271000000000479,-0.01801503636363618,-0.048010618181818364,-0.00330504687500001
2015-04-15,0.015790769841270393,-0.020787634920635085,0.04838433333333305,0.07430281981982009,0.03570004687500031
2015-04-16,0.01447155118110134,0.05426619685039355,-0.01821312612612666,-0.010118036036036485,0.00859645736434062
2015-04-17,0.020779078740157716,0.03703483464566835,0.007266794642857315,0.011706348214286608,0.024139449612402872
2015-04-20,-0.014014307291667,-0.038708828124999414,-0.009790715542521887,0.013263656891495773,-0.02881167179487145
2015-04-21,-0.02259405426356612,-0.015728844961239923,0.009114939130434868,0.004130069565216695,-0.0003226259541982469
2015-04-22,-0.022860423076923077,-0.025167746153845857,-0.03676831034482706,0.04419075000000027,-0.018986000000000013
2015-04-23,0.02285273076923069,0.010385623076923148,0.012534333333333512,-0.011317923076923251,0.014642636363636287
2015-04-24,0.002738830769230309,0.01183084615384523,0.022089837606836405,0.014750863247862313,0.007915249999999164
2015-04-27,-0.037579908396947304,-0.027910610687022178,-0.02026432768361464,-0.008771062146893134,-0.00334678085642239
2015-04-28,-0.041690122137404126,-0.033804603053434884,-0.029246361344537824,-0.018420882352940753,-0.03825887969924782
2015-04-29,0.02312683333333341,0.008439136363636895,0.02131713333333383,0.010527416666666912,0.0024757593984968415
2015-04-30,-0.015309045454545155,-0.0067785909090907585,0.03353585123966941,0.0031776115702473445,0.005904729323308045
2015-05-01,-0.0307819548872182,-0.005714285714285712,-0.03409917355371852,-0.014074380165289356,-0.033753731343283584
2015-05-04,-0.020472573934836653,-0.01463369172932322,-0.03099238186813174,0.0036991840659338256,-0.03373881840795957
2015-05-05,0.011608360902255865,-0.04613180451127728,0.009801421487604052,-0.007634752066116361,0.009048149253732539
2015-05-06,0.007516360902254739,-0.0046814962406013525,-0.011027631147540247,-0.006841098360655255,0.00657468656716388
2015-05-07,-0.004532669172932339,0.005698383458645879,0.017372713114753288,0.027658368852458513,0.020612828358208657
2015-05-08,-0.017013270676691655,0.0006548646616533133,0.0030798852459013133,-0.0006290163934431123,0.0004849029850743324
2015-05-11,-0.028577126550868203,-0.02098285607940352,0.03877633153638871,-0.03617211590296548,-0.07034382266009759
2015-05-12,-0.006417074626865452,0.01681442537313412,-0.013407096774193956,0.024223661290323217,0.012540911111111185
2015-05-13,-0.02449625373134304,0.010976343283581864,-0.033724419354839094,0.029669290322581296,-0.004546148148148153
2015-05-14,-0.016344544776118502,0.03491904477611992,0.04463891129032322,-0.03889347580645193,0.036275518518518894
