,LMD,HIV4,VADER,FinBERT,Average
2015-02-03,0.06698700000000238,0.07126585714285764,0.21543259999999997,-0.18653646666666665,-0.16162323809523813
2015-02-04,0.05101462500000061,0.061359562500000006,0.018229375000000013,-0.07174750000000084,-0.0015158437500006092
2015-02-05,0.015570791666665626,0.030360083333332705,-0.02700616666666585,0.011917055555555278,0.007572666666666043
2015-02-06,-0.11080936538461522,0.013695442307692474,-0.061014000000000054,-0.08782105263157976,-0.11821978846153904
2015-02-09,-0.00957093650793792,-0.038974190476189684,-0.011070042553190001,-0.11653417021276553,-0.09060557142857155
2015-02-10,-0.07490517647058839,-0.039010014705882216,-0.04485351923076943,-0.0446375769230775,0.007973308823529252
2015-02-11,0.06559129166666694,-0.014965777777778612,-0.035715210526316675,0.02354489473684211,0.007995930555555277
2015-02-12,-0.0643367124999995,-0.05394892499999899,-0.015669999999999035,-0.020102403225806136,-0.0687677124999985
2015-02-13,-0.007958452380952143,0.04465047619047451,0.010832924242422728,-0.08102568181818273,0.02961045238095071
2015-02-16,-0.0007050459770117292,-0.0018987126436781617,0.0008512388059699991,-0.00330386567164074,-0.001380264367815864
2015-02-17,0.008385021978021443,-0.024844032967033188,-0.0006218732394369002,0.021549901408450978,0.02533441304347759
2015-02-18,-0.07043163157894791,0.090180305263158,0.05312271052631539,0.002786513157894478,0.005780947916666361
2015-02-19,0.04187663636363667,-0.0353492626262614,0.023907525000001022,-0.06445279999999975,-0.019503729999999393
2015-02-20,-0.0052041699999999975,0.017440119999999306,0.01293819512195026,0.016512695121951453,0.04616391089108912
2015-02-23,0.006113549019608226,-0.03591214705882313,-0.02662194117647081,0.03317688235294059,0.002722495145630588
2015-02-24,0.03433605714285705,0.0009505714285717134,0.002376229885058274,0.0062580229885056265,-0.019943292452829525
2015-02-25,-0.001992583333333426,0.009976212962962682,0.0049033888888883265,0.008382511111110666,0.021215990825687887
2015-02-26,0.04785149999999932,-0.02803510909090884,-0.035052274725274744,0.022981252747252868,-0.02917989189189198
2015-02-27,0.0031081999999991,-0.021126436363636363,0.0317249890109889,0.000715054945054833,0.022855261261261264
2015-03-02,0.015981981981982706,-0.03653153153153125,-0.03619780219780208,0.012054945054944184,-0.04463392857142829
2015-03-03,-0.039239312500000005,-0.044545062499999635,-0.05993297849462302,-0.010316892473118382,-0.04527937168141567
2015-03-04,0.043839675438596945,0.031255850877192015,0.05476614893616906,0.015502936170212886,0.04968379130434697
2015-03-05,-0.017200199999998868,0.030953765217391044,0.023093410526315476,-0.020739978947368627,0.03278893103448285
2015-03-06,-0.036250869565217295,0.0278192000000006,-0.0003030105263155834,-0.039887915789473476,0.00493086206896611
2015-03-09,-0.021692581196581535,0.018734034188033512,0.04780926804123536,0.008144731958762783,0.02571166101694788
2015-03-10,0.018805948717948304,-0.012273495726495833,-0.005642463917525669,0.03164117525773166,-0.009372559322034851
2015-03-11,-0.04129832203389864,0.015606110169490343,-0.011506918367347962,-0.0171410306122452,-0.009850302521009248
2015-03-12,0.00801124369747925,-0.039514621848739585,-0.04049493939393959,0.03885294949494929,0.01290226666666634
2015-03-13,-0.00519010084033554,-0.015360806722689815,0.03233879797979757,-0.011501292929293742,0.002684716666666168
2015-03-16,0.03885335294117638,-0.02647736974789841,0.008866420000000298,0.07205583999999958,0.012898874999999829
2015-03-17,-0.03481703333333301,0.01982359999999965,0.050033326732672655,0.011307821782179041,0.056446355371900084
2015-03-18,0.019484608333333604,-0.017194474999999772,-0.042671598039215115,0.004340764705882522,-0.005954743801651896
2015-03-19,0.021759471074380518,-0.0008401239669418104,-0.06340465048543611,0.038373951456311076,-0.02811108196721245
2015-03-20,0.013503809917355211,-0.0038514628099178515,0.0071369999999995135,0.0015329126213589304,0.036095286885245416
2015-03-23,-0.02812085245901656,-0.0034886065573773765,0.04000291346153789,-0.02785709615384615,0.007478161290321212
2015-03-24,0.00917590163934393,0.01158640983606606,0.0021460961538470233,-0.034282865384614995,-0.0014059274193541946
2015-03-25,0.0007328861788612234,-0.014168626016259749,0.022859634615384906,0.011912999999999811,-0.005681733870967982
2015-03-26,-0.01491568292682951,-0.002159333333332519,-0.007107605769229422,-0.03893335576923048,0.011945846774194033
2015-03-27,-0.0456982113821135,0.017198382113821062,0.01634662499999981,0.044483942307692016,0.004773064516129037
2015-03-30,0.010828682926828872,0.02503634959349585,0.008519557692307505,-0.0023930673076926925,0.020265903225806375
2015-03-31,-0.031363178861788375,-0.041292934959349846,-0.0029162403846158683,-0.021788115384615774,-0.02694692741935517
2015-04-01,-0.024983739837398863,0.029065040650406666,0.039250000000000194,0.035009615384615285,-0.004387096774193232
2015-04-02,0.013875040650407074,0.015061138211381957,0.015002761904761623,-0.03096690476190467,0.029029464000000078
2015-04-03,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0
2015-04-08,-0.00803959200000033,0.018591391999999526,0.007803138888888708,-0.022255157407407036,-0.013258322834645668
2015-04-09,-0.006485023999999761,-0.05530424799999945,-0.06271562962962889,0.00496424074074091,-0.04159601574803111
2015-04-10,-0.0026670555555552205,0.02365731746031811,0.04293706422018304,-0.03060131192660579,0.0010426718750002344
2015-04-13,-0.024305269841269676,0.02396313492063492,0.014701509090908909,0.01709984545454518,0.007009101562499844
2015-04-14,0.012034349206349213,0.01936415079365127,-0.015458666666666761,-0.043681927927928,-0.001473726562499847
2015-04-15,-0.0034596771653537866,-0.01935015748031505,0.04868169369369342,0.04610232432432452,0.03700420155038736
2015-04-16,0.030745700787400947,0.01563703149606275,0.008221892857142228,0.010222678571428471,0.02362586046511557
2015-04-17,0.027133234374999766,0.024707124999999067,0.0075555132743359375,0.003973619469027261,0.028535553846153465
2015-04-20,-0.00404175968992271,-0.03894298449612364,-0.016629382608695564,0.013275260869565294,-0.027548045801526644
